2020-03-09 11:18:17,372 [restartedMain] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker 330 - Bean 'org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration' of type [org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-03-09 11:18:17,374 [restartedMain] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker 330 - Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-03-09 11:18:17,642 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer 92 - Tomcat initialized with port(s): 8080 (http)
2020-03-09 11:18:17,647 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol 173 - Initializing ProtocolHandler ["http-nio-8080"]
2020-03-09 11:18:17,648 [restartedMain] INFO  org.apache.catalina.core.StandardService 173 - Starting service [Tomcat]
2020-03-09 11:18:17,648 [restartedMain] INFO  org.apache.catalina.core.StandardEngine 173 - Starting Servlet engine: [Apache Tomcat/9.0.30]
2020-03-09 11:18:17,722 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] 173 - Initializing Spring embedded WebApplicationContext
2020-03-09 11:18:17,723 [restartedMain] INFO  org.springframework.web.context.ContextLoader 284 - Root WebApplicationContext: initialization completed in 1290 ms
2020-03-09 11:18:18,012 [restartedMain] INFO  org.hibernate.jpa.internal.util.LogHelper 31 - HHH000204: Processing PersistenceUnitInfo [name: default]
2020-03-09 11:18:18,056 [restartedMain] INFO  org.hibernate.Version 46 - HHH000412: Hibernate Core {5.4.10.Final}
2020-03-09 11:18:18,136 [restartedMain] INFO  org.hibernate.annotations.common.Version 49 - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2020-03-09 11:18:18,203 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource 110 - HikariPool-1 - Starting...
