2020-03-09 13:57:51,721 [http-nio-8080-exec-8] WARN  com.darwin.config.JwtRequestFilter 50 - JWT Token does not begin with Bearer String
2020-03-09 14:04:18,631 [Thread-54] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor 208 - Shutting down ExecutorService 'applicationTaskExecutor'
2020-03-09 14:04:18,632 [Thread-54] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean 598 - Closing JPA EntityManagerFactory for persistence unit 'default'
2020-03-09 14:04:18,633 [Thread-54] INFO  com.zaxxer.hikari.HikariDataSource 350 - HikariPool-11 - Shutdown initiated...
2020-03-09 14:04:18,635 [Thread-54] INFO  com.zaxxer.hikari.HikariDataSource 352 - HikariPool-11 - Shutdown completed.
2020-03-09 14:04:19,287 [restartedMain] INFO  com.darwin.VotingSystemApplication 55 - Starting VotingSystemApplication on LAPTOP-1BIGBJBB with PID 18312 (D:\Users\darwi\sts-workspace\VotingSystem\target\classes started by darwi in D:\Users\darwi\sts-workspace\VotingSystem)
2020-03-09 14:04:19,288 [restartedMain] INFO  com.darwin.VotingSystemApplication 651 - No active profile set, falling back to default profiles: default
2020-03-09 14:04:19,531 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate 127 - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2020-03-09 14:04:19,549 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate 187 - Finished Spring Data repository scanning in 18ms. Found 9 JPA repository interfaces.
2020-03-09 14:04:19,588 [restartedMain] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker 330 - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-03-09 14:04:19,592 [restartedMain] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker 330 - Bean 'org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration' of type [org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-03-09 14:04:19,593 [restartedMain] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker 330 - Bean 'objectPostProcessor' of type [org.springframework.security.config.annotation.configuration.AutowireBeanFactoryObjectPostProcessor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-03-09 14:04:19,593 [restartedMain] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker 330 - Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@42bac0de' of type [org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-03-09 14:04:19,593 [restartedMain] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker 330 - Bean 'org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration' of type [org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-03-09 14:04:19,594 [restartedMain] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker 330 - Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-03-09 14:04:19,694 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer 92 - Tomcat initialized with port(s): 8080 (http)
2020-03-09 14:04:19,695 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol 173 - Initializing ProtocolHandler ["http-nio-8080"]
2020-03-09 14:04:19,695 [restartedMain] INFO  org.apache.catalina.core.StandardService 173 - Starting service [Tomcat]
2020-03-09 14:04:19,695 [restartedMain] INFO  org.apache.catalina.core.StandardEngine 173 - Starting Servlet engine: [Apache Tomcat/9.0.30]
2020-03-09 14:04:19,709 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] 173 - Initializing Spring embedded WebApplicationContext
2020-03-09 14:04:19,709 [restartedMain] INFO  org.springframework.web.context.ContextLoader 284 - Root WebApplicationContext: initialization completed in 419 ms
